"Height","Age","Income","SAT"
74,82,21795.5,1063
63,38,39796.89,1051
71,64,11668.03,819
68,18,21134.38,1139
63,72,67054.23,1033
70,32,57137.56,1389
75,40,30546.54,1006
70,44,31826.58,1243
63,61,102465.78,919
68,44,32730.22,1395
75,82,21667.75,970
67,36,36430.18,988
70,87,29092.92,1095
65,29,13662.83,1384
75,87,32798.24,909
76,54,22992.79,1345
69,64,18259.45,1494
71,61,61586.82,753
75,64,20599.07,1063
73,55,24712.77,1107
72,22,36127.73,850
70,35,66422.95,609
66,56,21997.84,1443
68,71,7351.98,936
63,71,24964.96,1251
71,57,10805.32,1292
68,45,39418.47,1171
71,36,23477.52,968
71,74,45994.07,1219
76,30,50700.55,661
66,36,13871.32,1067
70,44,48935.17,1105
64,47,79252.32,1063
64,70,84082.19,1386
71,42,5208.16,1058
70,31,12702.75,1084
65,40,35242.92,1107
66,19,22081.24,1365
70,48,3897.89,573
74,36,58625.98,833
70,69,39684.92,882
66,20,51758.46,1163
74,85,25068.32,983
66,78,30861.04,1040
72,18,29843.41,1027
64,18,11422.62,1184
65,54,10252.88,1078
70,87,68684.83,1159
66,89,40626.54,714
69,57,57942.69,1108
67,80,43893.54,821
74,84,22043.08,1009
66,33,12498.78,1232
68,62,27895.59,922
80,38,33170.47,1145
65,77,41151.77,899
76,75,30653.48,1167
69,22,85409.39,1350
76,19,106760.87,946
72,49,20809.86,1275
69,77,39181.56,921
61,18,14373.18,1266
72,37,5326.04,1011
70,32,20421.53,950
69,36,16361.11,1141
65,80,22851.61,1058
72,32,99428.57,578
74,30,21602.05,937
64,30,30798.62,1067
63,21,10627.55,1247
67,60,30589.44,1127
73,63,94661.29,1328
68,62,39188.46,1166
71,53,41910.71,1263
69,30,9491.36,1293
73,55,75329.13,1009
65,34,25868.11,1234
66,71,29098.71,655
68,41,71849.6,842
69,79,23808.48,1014
71,43,12128.12,945
67,52,37538.54,888
69,80,15033.13,1417
62,29,31812.01,824
66,28,40059.62,921
70,72,88762.64,852
74,19,26943.53,804
70,70,16303.15,762
71,18,19535.32,1017
66,18,13690.34,776
65,83,21509.25,1192
72,39,18500.14,1528
76,65,19442.34,1336
70,88,44027.68,1091
67,72,24582.38,932
78,62,29753.21,892
70,35,34955.84,919
68,70,42049.97,841
68,79,33230.84,627
70,36,36567.4,1386
65,50,41903.05,1040
69,76,59985.36,1078
65,56,73925.06,1116
67,83,135946.57,1079
68,43,60216.74,1259
71,46,26346.25,868
73,67,23510.76,889
68,41,29498.19,1179
74,47,69570.78,961
63,86,47388.86,1005
70,67,11769.89,1265
75,41,37594.28,815
73,31,64716.55,1016
77,80,66627.38,888
71,65,23838.24,1166
65,83,68626.72,1331
64,32,52269.77,1098
69,55,20938.11,687
71,61,4081.71,1312
67,84,91979.96,1408
71,19,15232.07,713
63,25,25151.25,1477
69,54,60585.34,928
70,88,46105.86,1462
64,64,93289.8,1118
70,89,80529.61,400
70,44,2389.72,915
61,48,13186.72,1114
66,36,59468.63,946
68,60,30582.63,1258
66,84,24691.42,1168
72,63,15921.83,1073
65,69,104135.81,942
65,44,51523.7,979
66,59,43691.51,1066
68,74,49738.37,1265
57,72,46458.7,714
74,67,20001.92,1240
67,54,28756.2,901
68,74,23235.83,1209
65,63,15882.43,873
70,69,13466.95,1120
69,64,13144.16,1124
61,43,12753.6,905
68,78,17260.43,1175
75,68,34593.01,952
67,31,79544.84,1126
71,49,54769.89,1096
60,83,49333.76,901
64,28,90855.95,1193
70,81,69770.63,487
68,49,19859.38,1064
69,33,64153.86,630
70,47,74487.25,985
67,74,87036.28,1145
71,78,33149.26,1184
71,32,6245.89,1069
60,43,146568.5,759
75,31,16529.3,1166
73,49,25697.67,987
70,49,27051.98,1298
69,87,32177.42,1171
66,71,13828.01,1101
66,37,97679.82,876
73,69,32818.96,1577
69,57,126236.45,1240
70,34,82478.72,1143
71,50,13533.68,1256
70,49,13271.49,1049
71,47,11347.59,1111
71,33,82841.62,1263
59,86,42957.05,772
69,69,105903.29,968
73,71,77471.52,978
63,38,23603.46,1279
67,32,2309.43,567
65,20,30045.95,742
70,28,14357.28,959
68,25,25267.65,1090
67,70,78672.5,784
67,40,58353.26,1020
73,86,13512.2,893
71,75,14914.04,910
65,82,11920.75,1399
74,40,65078.88,1081
68,87,45370.42,1020
68,20,30327.61,1098
77,83,32812.12,1441
76,51,30133.83,534
67,43,11241.57,987
64,79,37275.08,1059
65,61,84772.73,818
71,20,9034.15,984
72,68,22762.8,1005
72,72,8958.17,1345
60,53,36659.79,1600
70,74,29467.57,807
66,46,26581.42,1195
66,35,14692.08,1166
70,85,27015.1,870
73,84,29221.73,1242
69,22,16500.64,994
67,30,32655.06,633
65,22,8580.1,1076
72,54,90073.5,1220
67,84,3103.84,852
70,69,6337.32,671
64,20,31704.87,1167
70,58,28511.85,768
64,23,12176.83,1234
70,67,25213.95,826
65,40,145965.81,752
64,65,26203.73,925
64,49,8186.88,1197
64,83,41748.2,740
68,47,57965.47,946
67,29,79707.57,1156
73,57,41043.11,1400
69,77,21671.49,852
63,38,16910.14,1458
75,65,110620.28,1072
67,49,4747,1241
69,89,118726.31,990
68,56,38089.2,876
69,49,81783.37,1514
60,59,63554.17,1197
70,27,34277.89,972
71,53,50625.89,1123
69,50,14462.42,1137
72,68,57685.79,1171
67,74,39723.29,1116
68,46,44106.33,1127
71,49,41265.53,939
75,46,17719.1,939
66,64,49890.91,1248
68,88,33004.19,803
63,78,16196.01,909
74,70,11318.71,1289
67,77,6471.37,725
61,38,41998.35,1387
65,79,46329.76,1242
75,75,33957.6,1242
72,65,26947.14,1233
69,38,6956.72,1454
70,45,51584.78,1185
66,20,18013.08,931
69,54,28201.51,1285
70,62,32855.44,1167
66,72,54059.38,494
71,57,29084.71,696
72,85,50058.13,1116
64,49,12760.76,938
73,50,22476.76,845
70,58,39776.14,1025
65,50,8056.25,1080
72,63,14927.76,1134
66,56,8216.59,991
73,81,20608.31,1106
71,67,62986.32,1053
66,26,30013.93,1036
71,40,28919.47,1149
67,53,13167.76,1123
70,85,53356.27,1467
68,29,45093.81,926
71,89,17757.66,997
69,59,28353.16,800
68,45,19190.58,648
68,37,37255.44,1232
69,61,55371.92,723
63,25,20188.01,1170
66,87,29958.48,829
71,38,80063.24,1132
75,27,67158.08,868
73,48,135410.31,1230
73,26,35556.61,1319
72,66,32069.63,1203
71,87,50436.05,1000
62,26,19947.31,925
68,83,62489.35,1123
69,76,24603.95,1244
74,31,1462.02,1087
67,57,77152.73,1019
73,77,101663.91,754
76,70,28127.82,820
62,76,20620.66,998
68,89,29559.53,1600
67,31,50829.5,893
69,78,21538.93,830
71,69,54857.96,915
73,21,18135.68,1239
68,45,140115.5,1113
69,34,45523.89,1281
64,31,12231.37,819
73,33,16657.77,965
66,61,44154.92,665
67,46,9816.27,1183
67,75,43423.11,1286
65,83,7687.11,1242
75,71,36464.22,1520
71,25,18657.5,1064
65,27,43523.78,1429
70,40,35188.44,1047
69,32,11051.39,1195
67,24,45603.72,953
66,43,9933.1,1028
69,83,44968.68,1110
71,68,17908.92,902
71,69,33346.82,970
65,73,33250.8,990
69,31,20022.2,1111
67,89,42455.21,1163
69,74,72110.08,1295
68,26,29071.63,400
68,52,147952.58,1218
68,83,7315.88,1139
76,81,14880.18,1345
68,81,45991.14,1191
71,18,28356.23,1137
71,81,72549.59,688
68,45,32892.65,1157
68,72,80734.7,922
70,76,8351.96,1144
67,57,68852.61,1105
68,48,19076.98,909
68,39,21960.8,1040
72,70,48918.43,1013
63,72,28048.49,1048
69,28,32993.24,1111
75,30,35888.44,1492
74,29,13187.16,1216
80,81,16210.74,810
61,28,28196.91,1320
67,79,17327.14,1324
68,75,5292.18,846
65,49,48200.32,1037
66,68,20897.15,1139
72,83,59370.98,1170
66,77,34965.77,1096
67,36,7212.96,1148
64,65,55391.87,1155
73,77,49183.29,1206
67,58,16913.76,1431
70,28,15397.6,940
69,25,25361.25,837
69,56,42962.95,828
70,30,17702.87,1109
68,22,10406.5,1125
72,63,71994.86,1217
68,75,5311.61,942
67,31,20163.03,1227
66,76,33798.56,1065
70,87,22656.64,1529
71,80,11213.29,1194
65,20,28447.1,1374
75,31,54620.16,1066
68,86,27310.42,1187
67,48,35473.63,1224
68,21,25103.49,1089
64,85,30471.39,1109
66,68,1385.22,660
68,73,11164.93,824
68,41,26083.84,1020
67,61,32056.77,1176
68,27,3784.3,965
73,30,91696.11,888
72,87,23263.13,1350
68,82,15887.64,1208
70,39,8555.11,852
69,81,75542.81,694
71,46,61068.4,582
72,78,36043.52,1116
68,80,11973.15,869
73,36,8716.37,1358
67,61,28808.66,1009
65,23,87407.82,1017
70,45,33366.75,741
70,74,57984.63,1138
70,64,31873.43,750
68,78,18216.57,747
71,25,9523.76,942
70,66,49481.27,1039
71,52,3388.12,835
67,23,68221.19,1132
66,51,16373.56,790
72,76,23844.14,824
68,48,34284.62,1460
72,49,12821.06,917
66,51,18694.46,1110
75,78,41114.36,1285
65,75,45393.57,1278
70,29,67120.86,1268
77,23,28596.34,959
61,69,107934.68,1321
69,56,15529.34,1137
70,52,32670.61,993
66,39,76292.14,946
70,48,78265.83,868
71,38,52463.15,556
68,72,25545.76,1218
66,56,11591.82,1046
67,19,22632.48,1012
65,52,32384.04,1190
64,82,22225.5,1449
66,83,48009.76,892
65,49,11806.19,1039
68,25,20285.81,715
72,24,64133.48,1381
68,74,99422.69,793
64,31,43090.84,1214
71,65,85999.23,503
67,48,30922.01,962
68,51,59969.33,932
65,46,56019.62,1600
66,30,52344.56,812
76,55,20513.16,1163
65,47,23740.93,1357
67,59,18300.22,982
67,69,35020.35,1158
68,46,52371.52,1262
69,67,8051.54,803
67,84,9697.22,1246
63,80,50488.45,1181
70,26,42621.79,1220
69,85,72591.09,1152
70,80,10551.48,1248
71,68,125205.73,739
63,68,78968.76,1020
72,37,85106.72,937
69,81,107045.94,1186
72,67,52704.54,822
69,57,36895.02,886
77,64,53563.34,1021
75,76,17659.6,1004
66,64,61189.74,915
71,44,49704.13,1211
73,59,29648.53,934
71,84,86228.63,1131
70,24,107447.34,1134
67,48,107875.12,997
67,46,16615.73,1079
72,63,10529.36,888
66,47,7046.57,1017
61,58,10778.42,928
68,85,12087.75,984
66,40,18309.85,861
66,43,42616.51,869
74,89,80536.13,1086
70,38,35903.83,1185
80,28,65865.46,1054
68,21,20366.54,1096
64,78,24433.36,1112
61,62,9554.17,918
71,20,82510.52,883
71,25,104688.48,1206
66,70,19740.98,882
72,18,21112.58,1003
67,24,44401.54,522
67,20,38781,809
70,61,26318.78,729
63,49,24493.59,895
71,89,36972.01,898
69,59,95787.66,863
68,73,12524.33,929
73,35,26666.15,987
67,23,20892.08,1226
74,74,105723.53,990
67,20,8291.14,714
67,32,36521.44,1147
63,47,21138.59,956
67,67,4073.4,1165
66,69,2405.84,1239
65,72,36129.77,1308
65,48,16428.97,775
68,47,14401.62,820
63,89,26775.23,1044
68,19,20628.71,1406
71,47,40640.69,1074
66,19,35118.11,1300
77,68,11246.14,1048
70,86,22707.05,1035
64,33,40672.25,1191
72,67,17167.22,1287
66,31,39240.96,1293
70,82,91684.39,1058
72,27,18089.77,1462
69,47,31282.48,1382
67,42,79043.88,1211
61,83,65307.4,1127
69,20,95904.99,1157
66,89,25461.96,1012
70,47,27771.45,653
68,25,36209.06,834
68,37,31124.3,1268
65,70,31279.23,952
70,33,12128.5,849
68,39,31491.73,966
69,26,15688.91,689
71,32,24057.08,941
73,80,27335.04,1096
67,28,14833.35,956
67,74,32113.26,839
69,24,26623.89,1234
72,27,39233.78,970
73,72,27387.49,908
72,41,36573,985
67,85,12591.93,1291
75,43,44915.93,1376
64,27,32681.29,1358
69,52,4047.57,902
67,82,8308.35,945
66,27,19524.58,1451
71,70,72707.04,1084
73,48,15638.75,808
69,50,36353.37,510
66,45,27710.15,768
66,76,14972.82,1176
62,38,42478.18,932
71,30,6914.51,1209
69,24,45548.43,1122
70,45,35945.1,883
66,89,12093.7,818
68,18,18814.75,1184
67,38,10381,1264
68,72,9829.31,1066
66,22,12155.85,1417
69,65,57048.98,1379
74,56,48730.37,1356
65,47,39243.07,1192
66,43,76305.16,1281
70,29,9201.29,1178
60,44,64039.75,1227
64,69,80899.88,1241
69,60,17157.8,1490
68,85,48349.54,887
71,41,34703.42,1086
62,28,47620.03,871
70,42,37828.58,861
74,68,11138.96,1162
59,89,85882.51,1060
71,78,72658.92,963
67,20,93564.17,1326
62,45,17223.26,968
74,30,9508.23,1100
71,49,2346.33,970
71,36,136648.66,1032
63,42,13871.08,1010
73,84,18814.16,1206
77,59,5825.38,664
68,42,54731.2,1236
74,49,62279.39,1475
62,64,84779.72,1177
78,77,27978.18,976
65,46,102441.04,989
68,42,32707.88,992
67,22,29889.07,904
68,60,38615.49,1302
68,56,26782.77,1039
71,73,35836,1178
73,19,4841.12,886
67,52,14180.57,1060
69,66,46933.82,1284
71,50,54780.15,897
69,81,4995.44,1341
74,69,33490.37,816
70,55,5382.25,1307
64,25,91157.63,1336
68,19,6772.82,843
72,20,89183.76,911
67,54,27590.25,1086
74,75,36384.69,661
75,87,44820.28,1248
65,84,85347.56,1429
79,62,66967.24,673
63,59,46764.29,1247
71,37,48186.9,772
66,39,30727.47,1047
63,70,80745.93,593
68,46,40297.86,843
71,49,15367.95,1014
70,57,29377.29,1043
66,69,57829.32,1126
70,72,47517.34,907
67,51,31494.57,1120
66,20,22944.2,1146
68,49,3422.12,1523
71,19,36639.78,1069
66,19,34806.91,1125
75,85,76054.75,881
70,80,22860.03,1134
68,64,7518.88,809
71,63,54124.25,1067
69,43,9391.85,960
65,22,79302.31,1101
66,30,18519.01,1118
75,85,33298.81,1174
76,43,49908.33,933
65,67,30711.85,1384
67,60,27103.8,1176
71,75,24159.65,1274
67,73,61676.82,986
65,83,40580.66,1032
70,54,32845.05,1115
70,68,19523.79,1162
68,54,81684.71,952
73,36,20519.9,1074
70,41,13460.53,652
65,40,23860,1246
66,87,6140,1508
71,22,48591.96,1279
74,81,58746.17,1243
66,32,32268.07,992
69,85,19672.91,940
72,77,26382.03,860
71,46,29663.98,1023
70,58,14726.11,1004
66,65,20122.26,1058
68,57,19289.3,1511
71,19,10203.6,671
65,67,36835.23,937
69,22,56180.71,698
63,45,44122,932
75,80,4392.64,1195
69,61,34069.9,952
69,64,22500.39,711
68,45,32586.05,1133
65,22,33095.29,1103
70,81,47301.48,991
69,38,34116.19,733
66,65,34695.64,1189
69,77,19889.94,1141
66,43,44028.28,1153
66,49,29939.92,647
68,41,11225.46,839
71,19,46180.86,952
67,73,1203.66,1213
64,75,30933.28,695
70,71,133418.8,918
66,31,18948.35,1355
70,52,76525.11,1295
68,19,19219.81,769
71,41,111079.4,557
70,72,19532.54,853
68,32,31027.39,1067
71,51,69679.15,1245
69,68,36147.25,984
72,37,36399.08,1381
69,71,20132.78,1105
69,50,11143.52,1208
65,85,40040.77,964
73,51,30883.72,1399
70,84,16747.26,803
70,88,87640.7,1187
66,29,11751.98,1369
66,53,13948.03,1269
70,86,63549.57,991
70,89,18357.28,797
65,54,34257.7,933
72,48,24163.82,1099
75,33,65360.15,1200
68,87,28633.32,1324
74,66,14052.05,1067
67,79,7321.1,1600
73,75,77033.99,1498
65,29,53026.16,1070
73,88,50362.1,1076
72,69,50654.28,869
73,77,21696.81,563
73,42,9436.85,1002
74,36,61683.91,1331
68,84,19844.27,882
74,73,11184.85,690
73,54,20561.87,1235
64,49,26803.26,971
69,37,21251.58,1182
66,68,22189.95,1014
75,66,24254.46,1047
67,45,38012.71,724
68,21,66934.46,1123
69,43,70438.7,1055
71,30,32252.71,1049
68,75,31820.61,1275
65,31,52281.88,1386
60,87,66330.39,1177
76,55,45850.56,1461
67,30,73371.79,988
66,69,75983.76,836
68,49,50042.63,978
66,59,2875.97,1089
75,39,35771.32,1471
69,85,15342.11,990
69,68,98851.66,981
75,36,19418.71,1153
65,21,91045.79,1345
72,40,23018.05,1368
71,62,25216.84,822
73,65,92527.56,992
67,46,7733.72,942
64,54,4454.36,1284
65,58,30981.03,943
69,85,44025.81,1183
74,87,41584.17,876
67,69,10663.77,904
65,52,29846.11,782
67,27,15821.26,998
69,61,42944.39,1088
63,64,55691.88,1011
72,83,45943.46,1332
70,65,13711.46,727
68,48,36025.36,1091
69,52,35404.05,1048
74,29,21621.39,934
67,25,20921.99,777
66,54,64790.04,921
73,74,54231.74,758
79,40,44350.13,992
73,62,36322.05,891
70,36,74714.77,1266
78,25,70603.42,1026
66,30,60150.66,1311
71,49,13424.53,911
71,70,20272.07,1194
73,56,31019.2,1134
63,37,73134.83,617
71,65,15015.26,755
71,28,56411.33,1012
69,41,52451.71,1175
73,37,163239.47,847
73,68,38730.03,1027
73,68,41407.42,1197
69,67,41029.72,1069
73,20,44927.89,922
71,19,36320.29,796
67,75,25945.56,830
64,89,51851.24,1318
67,29,18622.02,803
71,20,41486.66,1098
69,53,19550.19,873
65,40,80917.62,1142
61,68,127534.15,1099
72,47,68006.69,909
68,33,36494.77,1140
65,75,18390.14,764
72,25,76730.16,965
66,48,14060.57,1166
70,64,14452.63,940
70,40,42573.04,1054
67,67,6425.04,786
68,56,53007.54,1167
70,27,40513.08,1026
65,61,24665.74,872
65,66,5620.21,747
70,40,84155.89,1348
74,84,26847.17,1342
70,84,12034.45,628
76,88,59814.73,1183
70,46,19420.99,1375
72,62,66123.99,1038
71,33,39533.38,999
72,89,9904.99,1012
71,63,10030.33,1092
69,21,45284.92,979
68,33,8092.77,1155
68,69,40154.16,879
66,81,24390.83,944
62,39,36324.48,1075
69,26,4222.99,1102
71,48,33926.69,881
72,45,6899.85,1516
64,73,13876.74,964
72,21,72910.62,795
61,43,25469.14,1158
65,80,76657.65,913
64,28,71503.15,984
65,83,46992.82,901
72,57,26457.03,421
61,48,39827.46,1134
70,38,32584.72,1263
69,28,25483.67,1053
66,88,36902.08,939
74,81,24787.26,758
69,39,9760.89,941
66,34,16416.21,975
69,85,9911.27,949
73,67,56080.7,1095
66,28,12725.23,1236
69,28,17683.42,1378
71,28,19626.14,1007
73,25,52703.32,1004
68,62,28624.94,864
66,19,24842.29,962
68,83,36498.35,1140
72,66,76287.72,1600
72,39,31567.81,1184
69,30,36106.58,1307
73,22,8549.65,934
69,82,20788.68,1202
66,63,6983.67,752
70,51,20044.02,1193
65,56,20038.23,711
69,49,21233.13,1249
74,83,42619.58,980
69,45,40554.94,538
71,81,39913.72,1163
69,41,17601.88,852
70,83,22044.52,1248
76,84,19693,721
64,88,19821.37,620
72,35,47386.54,1284
70,28,4424.73,954
71,60,21506.08,903
67,21,14644.32,837
68,20,13217.9,1400
67,24,17360.33,957
75,77,84768.77,1263
71,33,63294.76,992
61,42,13470.03,849
61,19,26513.81,1294
67,27,36662.55,935
70,41,31148.53,1103
70,22,74257.26,1167
71,54,62986.53,1004
67,82,39630.5,1177
73,34,25775.4,1181
69,70,20582.14,683
68,23,56375.95,1207
70,54,42173.74,1123
70,27,3376.88,868
69,40,75388.06,815
69,53,7532.59,1167
59,38,14847.35,1289
65,38,14213.11,1189
69,87,9170.06,985
70,29,31088.89,986
74,58,27271.71,1274
67,42,24711.81,1215
67,78,41254.44,1124
64,40,26995.27,900
68,83,8258.44,1039
74,82,16161.59,1060
75,52,92173.48,774
72,65,35097.73,1232
73,22,6112.48,1072
72,25,46507.45,895
72,43,98508.83,502
70,39,27446.56,1127
69,40,61876.2,967
73,48,40316.2,1026
68,62,7951.77,1392
68,29,66374.82,1558
71,53,27500.28,1441
67,35,16550.51,969
68,82,23227.59,1207
63,27,20534.84,935
68,36,66808.12,1063
67,57,42575.3,726
70,22,114646.74,1374
70,44,51910.44,1418
72,41,19088.44,833
65,78,8206.58,751
69,22,49290.15,919
66,50,21486.23,932
61,66,59283.44,1122
64,59,38150.16,1354
72,52,25183.6,1028
69,29,72435.75,1264
72,60,43191.47,1152
69,40,30224.7,1110
75,34,120960.51,1204
67,75,3564.66,1047
67,79,51680.86,1144
64,54,58958.56,1279
67,72,69386.01,1170
70,21,74861.27,1600
76,53,22090.46,1092
74,80,39761,1210
71,26,13156.24,1266
64,27,21346.46,1324
64,50,10532.81,1054
69,36,74587.79,1212
68,46,39100.72,1186
60,59,10413.88,1238
69,32,21330.17,1137
60,54,30469.57,1060
69,70,31524.53,1546
70,79,56899.31,1039
68,52,15402.94,764
67,24,23959.8,1334
69,53,13083.4,1464
69,40,28290.39,909
66,74,81234.91,1244
72,77,9197.29,1132
71,78,41610.67,1045
71,69,20899.94,734
69,78,22470.45,1025
73,44,12589.02,1247
63,58,11573.94,905
67,57,27822.53,992
65,54,32138.4,1236
71,24,64262.45,889
67,21,21756.51,638
66,31,19664.83,878
66,23,15361.18,987
67,32,20178.44,996
68,72,15300.89,1333
68,49,6000.72,1205
69,75,31557.45,1232
67,20,56170.61,952
70,48,27480.65,926
69,36,71430.56,808
69,32,72316.21,1159
67,73,25267.2,1336
68,61,35715.86,995
67,38,47558.42,1043
63,24,16294.62,1446
74,50,16342.35,1102
74,62,68636.81,961
72,40,72936.18,1325
63,80,87228.3,1184
67,79,34018.69,991
71,41,20759.46,1019
63,68,92592.97,1583
72,64,34718.33,922
72,84,17458.84,1006
69,56,30026.63,816
66,35,70999.21,1041
68,89,45978.1,950
75,71,36936.69,1092
64,71,13387.39,1551
69,72,16622.42,967
67,46,72973.39,953
68,79,31229.43,825
70,36,47113.48,1188
76,21,66160.27,892
69,38,50666.37,764
66,23,50215.97,1267
75,66,16469.89,816
67,81,67564.77,752
63,19,46848.08,1148
77,59,13841.02,1046
79,79,23769.83,738
71,49,30953.37,940
68,54,38003.74,1168
68,83,39123.78,1237
76,40,44086.95,1240
74,34,28079.49,1211
67,75,19343.74,1055
64,68,32744.36,1181
70,74,5074.75,1187
63,35,31355.93,1069
67,31,19693.22,1270
70,33,36652.54,1016
75,27,25395.71,936
62,37,44483.74,955
74,64,23217.06,1133
79,36,14706.67,759
65,77,25368.48,1105
68,87,96947.17,997
66,73,27899.57,927
71,84,27563.08,1600
67,67,28662.35,1495
72,70,76963.52,852
70,69,31910.45,1016
70,73,77344.67,771
76,35,16171.98,1436
67,69,61467.89,1208
73,42,18283.26,1003
75,79,21993.94,1197
66,43,16924.7,650
67,23,103478.52,1064
70,35,19615.38,852
74,27,29419.83,1167
70,29,13597.04,1177
71,57,36367.67,940
70,73,19498.41,971
69,42,35030.81,946
70,41,23840.82,1185
67,86,67495.27,1090
74,38,125853.8,1249
68,20,37541.44,1053
73,20,37796.71,861
69,50,29365.47,1309
70,89,109656.97,788
66,18,44546.66,957
68,41,71669.88,983
67,30,106300.99,1126
67,33,15893.66,929
66,19,46314.26,899
70,87,14996.78,1031
69,88,11604.07,698
69,21,21585.52,805
65,29,51046.13,605
70,61,27463.61,869
64,36,14445.4,1338
71,63,20438.37,667
66,19,59203.59,1006
70,32,123052.8,823
72,52,60281.36,1085
72,25,23651.27,1038
64,45,64141.52,546
71,42,8530.14,938
74,78,14073.43,705
66,51,26556.01,948
71,65,159849.98,936
69,48,25001.04,1057
72,39,37584.48,911
76,50,17792.46,903
64,48,20484.05,1123
69,70,23344.48,1083
73,29,5113.98,1046
69,45,35103.07,949
71,35,44693.95,444
70,45,28764.02,1223
75,18,20265.61,1113
70,48,22189.59,805
69,89,43021.43,1104
71,71,22704.58,1325
73,31,14864.77,1123
68,67,29103.65,1490
60,50,41028.23,699
72,27,63328.9,1085
70,48,25362.88,679
68,54,45475.29,1157
69,20,28971.5,1274
64,54,25292.92,1532
73,37,61025.39,1052
71,29,63570.65,1048
66,73,39146.82,1102
69,57,111279.9,719
69,52,13205.14,992
66,29,26198.67,1040
75,34,30227.21,833
67,38,89773.6,816
65,34,35518.34,894
66,72,15888.28,936
71,84,28635.3,723
71,58,87836.62,892
67,49,8142.69,1078
70,47,44881.23,1239
74,19,15049.64,976
63,42,43851.21,1292
69,27,14730.86,1167
64,58,33128.08,1171
66,64,90370.83,1125
70,86,92526.68,1044
71,48,20699.69,985
68,81,11710.87,866
73,57,4384.96,1059
70,27,74017.33,1265
68,35,29391.85,1091
75,65,26307.64,833
73,21,19608.31,984
72,63,4035.65,1117
69,46,93305.47,1196
77,71,36136.97,929
67,75,41687.53,852
68,53,17524.92,1249
67,21,24091.2,1375
70,70,26523.23,823
69,86,19307.9,1153
68,64,14076.11,1222
67,49,33917.16,982
65,71,39356.32,1402
68,41,14592.24,1021
67,74,18914.4,942
68,30,44561.8,1425
74,57,39077.18,822
67,79,4511.88,821
74,61,82923.02,1509
68,80,26479.1,1146
70,40,49694.44,999
78,68,17699.21,752
71,85,65874.2,1008
71,80,13559.94,1320
73,79,93519.16,1340
73,65,29775.04,986
71,25,21661.2,1599
70,20,19181.65,1210
65,23,79275.62,998
67,24,53445.79,1225
76,73,35938.66,1146
75,25,8823.21,769
69,83,41201.12,902
66,87,42246.81,1239
70,83,33198.21,798
69,32,7261.15,1132
69,40,23267.76,903
67,73,8204.31,1141
63,88,36301.27,1060
69,30,10098.65,1243
71,49,36423.1,1101
72,34,46030.26,1024
64,44,39001.61,1080
73,58,13923.28,969
59,60,3345.47,1559
70,27,12462.17,1243
77,28,54148.87,869
69,80,24737.82,796
71,64,17739.24,892
64,22,18620.35,1026
64,49,17871.82,1033
64,33,103448.53,1154
71,84,10846.61,1079
66,40,33427.93,733
66,86,43246.44,1270
65,83,44540.52,1258
67,88,10349.6,1372
67,35,22715.06,871
73,19,10552.1,1355
64,30,39689.26,1097
69,18,10464.55,1099
70,82,115326.73,1004
